PointInTimeDt,Pos #,FTE,ClsInd,JobCd,Job Title,Union,Dept ID,Department,Dept,DeptType,Network,Network2,Zipcode,Type,Special Ed,Bilingual,Science,Math,Arts,Early Childhood,Physical Ed,Counselor,Clinician,Library,World Language,JobProfileDesc
8/21/2024,623777,1,Tchr,49,Regular Teacher,CTU,23131,Esmond School,Esmond,School-Based,Network 10,Network 10,60643,WorldLang,,,,,,,,,,,WorldLang,K-8 REG Spanish
8/21/2024,609622,1,Tchr,49,Regular Teacher,CTU,23131,Esmond School,Esmond,School-Based,Network 10,Network 10,60643,,,,,,,,,,,,,4-5 REG Gen Ed
8/21/2024,600246,1,Tchr,500629,Special Education Teacher,CTU,23141,Edward Everett School,Everett,School-Based,ISP,ISP,60608,Spec Ed,Spec Ed,,,,,,,,,,,"PreK-3 SPED LBS, 6-8 SPED LBS, 4-5 SPED LBS"
8/21/2024,619366,1,Tchr,49,Regular Teacher,CTU,23141,Edward Everett School,Everett,School-Based,ISP,ISP,60608,PhysEd,,,,,,,PhysEd,,,,,4-5 REG Gen Ed
8/21/2024,620327,1,ESP,505051,Restorative Justice Coord,CTU,23151,Laughlin Falconer School,Falconer,School-Based,Network 03,Network 03,60641,,,,,,,,,,,,,
8/21/2024,619412,1,ESP,467,School Clerk Assistant,CTU,23161,James B Farnsworth School,Farnsworth,School-Based,Network 01,Network 01,60630,,,,,,,,,,,,,
8/21/2024,624332,1,Tchr,49,Regular Teacher,CTU,23201,Fernwood School,Fernwood,School-Based,Network 13,Opp Schools FY19-24,60628,,,,,,,,,,,,,K-8 REG Reading
8/21/2024,611367,1,Tchr,600755,Lead Coach,CTU,23201,Fernwood School,Fernwood,School-Based,Network 13,Opp Schools FY19-24,60628,,,,,,,,,,,,,
8/21/2024,615116,1,Tchr,49,Regular Teacher,CTU,23201,Fernwood School,Fernwood,School-Based,Network 13,Opp Schools FY19-24,60628,,,,,,,,,,,,,PreK-3 REG Gen Ed
8/21/2024,619126,1,Tchr,49,Regular Teacher,CTU,23201,Fernwood School,Fernwood,School-Based,Network 13,Opp Schools FY19-24,60628,,,,,,,,,,,,,6-8 REG English/LA
8/21/2024,624401,1,Tchr,49,Regular Teacher,CTU,23201,Fernwood School,Fernwood,School-Based,Network 13,Opp Schools FY19-24,60628,Science,,,Science,,,,,,,,,6-8 REG Science
8/21/2024,624402,1,Tchr,49,Regular Teacher,CTU,23201,Fernwood School,Fernwood,School-Based,Network 13,Opp Schools FY19-24,60628,,,,,,,,,,,,,6-8 REG SS/History
8/21/2024,624403,1,Tchr,49,Regular Teacher,CTU,23201,Fernwood School,Fernwood,School-Based,Network 13,Opp Schools FY19-24,60628,,,,,,,,,,,,,K-8 REG Computer Ed
8/21/2024,619825,1,Tchr,49,Regular Teacher,CTU,23211,Eugene Field School,Field,School-Based,Network 02,Opp Schools FY19-24,60626,,,,,,,,,,,,,6-8 REG Gen Ed
8/21/2024,139860,1,Tchr,990101,School Counselor,CTU,23211,Eugene Field School,Field,School-Based,Network 02,Opp Schools FY19-24,60626,Counselor,,,,,,,,Counselor,,,,Interim School Counselor
8/21/2024,387171,1,Tchr,49,Regular Teacher,CTU,23211,Eugene Field School,Field,School-Based,Network 02,Opp Schools FY19-24,60626,Science,,,Science,,,,,,,,,6-8 REG Science
8/21/2024,599677,1,Tchr,500629,Special Education Teacher,CTU,23221,John Fiske School,Fiske,School-Based,Network 09,Network 09,60637,Spec EdEarlyChildhood,Spec Ed,,,,,EarlyChildhood,,,,,,PreK-3 SPED LBS
8/21/2024,624882,0.5,Tchr,600063,Case Manager,CTU,23221,John Fiske School,Fiske,School-Based,Network 09,Network 09,60637,,,,,,,,,,,,,
8/21/2024,622994,1,Tchr,500629,Special Education Teacher,CTU,23221,John Fiske School,Fiske,School-Based,Network 09,Network 09,60637,Spec Ed,Spec Ed,,,,,,,,,,,PreK-3 SPED LBS
8/21/2024,610150,1,Tchr,49,Regular Teacher,CTU,23231,Telpochcalli School,Telpochcal,School-Based,Network 07,Network 07,60623,,,,,,,,,,,,,4-5 REG Gen Ed
8/21/2024,617880,1,Tchr,49,Regular Teacher,CTU,23241,Fort Dearborn School,Fr Dearbrn,School-Based,Network 11,Network 11,60620,Arts,,,,,Arts,,,,,,,PreK-3 REG Gen Ed
8/21/2024,590387,1,Tchr,500629,Special Education Teacher,CTU,23241,Fort Dearborn School,Fr Dearbrn,School-Based,Network 11,Network 11,60620,Spec EdEarlyChildhood,Spec Ed,,,,,EarlyChildhood,,,,,,PreK-3 SPED LBS
8/21/2024,609351,1,Tchr,49,Regular Teacher,CTU,23241,Fort Dearborn School,Fr Dearbrn,School-Based,Network 11,Network 11,60620,Science,,,Science,,,,,,,,,6-8 REG Science
8/21/2024,623657,1,Tchr,49,Regular Teacher,CTU,23251,Joseph Kellman Corp Comm Sch,Kellman Cr,School-Based,Network 05,Network 05,60612,PhysEd,,,,,,,PhysEd,,,,,K-8 REG Physical Ed
8/21/2024,610100,1,Tchr,49,Regular Teacher,CTU,23261,Foster Park School,Foster Pr,School-Based,Network 11,Opp Schools FY19-24,60620,,,,,,,,,,,,,6-8 REG SS/History
8/21/2024,144958,1,Tchr,49,Regular Teacher,CTU,23261,Foster Park School,Foster Pr,School-Based,Network 11,Opp Schools FY19-24,60620,,,,,,,,,,,,,PreK-3 REG Gen Ed
8/21/2024,582542,1,Tchr,49,Regular Teacher,CTU,23271,James Farmer Jr. Elem,Farmer,School-Based,Network 09,Network 09,60653,,,,,,,,,,,,,4-5 REG Gen Ed
8/21/2024,524829,1,Tchr,49,Regular Teacher,CTU,23271,James Farmer Jr. Elem,Farmer,School-Based,Network 09,Network 09,60653,,,,,,,,,,,,,PreK-3 REG Gen Ed
8/21/2024,621195,1,Tchr,500629,Special Education Teacher,CTU,23291,Frederick Funston School,Funston,School-Based,Network 04,Network 04,60647,Spec Ed,Spec Ed,,,,,,,,,,,4-5 SPED LBS
8/21/2024,408660,1,Tchr,49,Regular Teacher,CTU,23311,Joseph E Gary School,Gary,School-Based,Network 07,Network 07,60623,PhysEd,,,,,,,PhysEd,,,,,K-8 REG Physical Ed
8/21/2024,467914,1,Tchr,500629,Special Education Teacher,CTU,23311,Joseph E Gary School,Gary,School-Based,Network 07,Network 07,60623,Spec Ed,Spec Ed,,,,,,,,,,,"4-5 SPED LBS, 6-8 SPED LBS"
8/21/2024,615126,1,Tchr,49,Regular Teacher,CTU,23311,Joseph E Gary School,Gary,School-Based,Network 07,Network 07,60623,,,,,,,,,,,,,PreK-3 REG Gen Ed
8/21/2024,145891,1,Tchr,49,Regular Teacher,CTU,23311,Joseph E Gary School,Gary,School-Based,Network 07,Network 07,60623,,,,,,,,,,,,,6-8 REG SS/History
8/21/2024,268846,1,Tchr,500629,Special Education Teacher,CTU,23321,Frank L Gillespie School,Gillespie,School-Based,Network 12,Network 12,60619,Spec Ed,Spec Ed,,,,,,,,,,,4-5 REG Gen Ed
8/21/2024,620973,1,Tchr,500629,Special Education Teacher,CTU,23321,Frank L Gillespie School,Gillespie,School-Based,Network 12,Network 12,60619,Spec Ed,Spec Ed,,,,,,,,,,,4-5 SPED LBS
8/21/2024,516200,1,Tchr,49,Regular Teacher,CTU,23321,Frank L Gillespie School,Gillespie,School-Based,Network 12,Network 12,60619,,,,,,,,,,,,,PreK-3 REG Gen Ed
8/21/2024,620969,1,Tchr,500629,Special Education Teacher,CTU,23321,Frank L Gillespie School,Gillespie,School-Based,Network 12,Network 12,60619,Spec Ed,Spec Ed,,,,,,,,,,,4-5 SPED LBS
8/21/2024,531566,1,Tchr,49,Regular Teacher,CTU,23321,Frank L Gillespie School,Gillespie,School-Based,Network 12,Network 12,60619,Math,,,,Math,,,,,,,,6-8 REG Math
8/21/2024,583022,1,Tchr,500629,Special Education Teacher,CTU,23321,Frank L Gillespie School,Gillespie,School-Based,Network 12,Network 12,60619,Spec Ed,Spec Ed,,,,,,,,,,,PreK-3 SPED LBS
8/21/2024,592069,1,Tchr,49,Regular Teacher,CTU,23321,Frank L Gillespie School,Gillespie,School-Based,Network 12,Network 12,60619,,,,,,,,,,,,,PreK-3 REG Gen Ed
8/21/2024,674575,0.5,Tchr,500629,Special Education Teacher,CTU,23341,J W Von Goethe School,Goethe,School-Based,Network 04,Network 04,60647,Spec Ed,Spec Ed,,,,,,,,,,,4-5 SPED LBS
8/21/2024,674576,0.5,Tchr,500629,Special Education Teacher,CTU,23341,J W Von Goethe School,Goethe,School-Based,Network 04,Network 04,60647,Spec Ed,Spec Ed,,,,,,,,,,,4-5 SPED LBS
8/21/2024,624127,1,ESP,505051,Restorative Justice Coord,CTU,23341,J W Von Goethe School,Goethe,School-Based,Network 04,Network 04,60647,,,,,,,,,,,,,
8/21/2024,624250,1,ESP,478,Teacher Assistant Bilingual,CTU,23341,J W Von Goethe School,Goethe,School-Based,Network 04,Network 04,60647,,,,,,,,,,,,,
8/21/2024,507652,1,Tchr,500629,Special Education Teacher,CTU,23341,J W Von Goethe School,Goethe,School-Based,Network 04,Network 04,60647,Spec Ed,Spec Ed,,,,,,,,,,,"PreK-3 SPED LBS, 6-8 SPED LBS, 4-5 SPED LBS"
8/21/2024,619836,1,Tchr,49,Regular Teacher,CTU,23351,Jesse Owens Elem Comm Academy,Jesse Ow A,School-Based,Network 13,Opp Schools FY19-24,60628,,,,,,,,,,,,,6-8 REG Gen Ed
8/21/2024,619840,1,Tchr,49,Regular Teacher,CTU,23351,Jesse Owens Elem Comm Academy,Jesse Ow A,School-Based,Network 13,Opp Schools FY19-24,60628,Math,,,,Math,,,,,,,,6-8 REG Math
8/21/2024,619851,1,Tchr,49,Regular Teacher,CTU,23351,Jesse Owens Elem Comm Academy,Jesse Ow A,School-Based,Network 13,Opp Schools FY19-24,60628,,,,,,,,,,,,,4-5 REG Gen Ed
8/21/2024,619868,1,Tchr,49,Regular Teacher,CTU,23351,Jesse Owens Elem Comm Academy,Jesse Ow A,School-Based,Network 13,Opp Schools FY19-24,60628,Arts,,,,,Arts,,,,,,,K-8 REG Music
8/21/2024,624357,1,ESP,3015,Youth Intervention Specialist,CTU,23351,Jesse Owens Elem Comm Academy,Jesse Ow A,School-Based,Network 13,Opp Schools FY19-24,60628,,,,,,,,,,,,,
8/21/2024,600805,1,Tchr,500629,Special Education Teacher,CTU,23351,Jesse Owens Elem Comm Academy,Jesse Ow A,School-Based,Network 13,Opp Schools FY19-24,60628,Spec Ed,Spec Ed,,,,,,,,,,,"PreK-3 SPED LBS, 6-8 SPED LBS, 4-5 SPED LBS"
8/21/2024,462692,1,Tchr,49,Regular Teacher,CTU,23391,Alexander Graham School,Graham,School-Based,Network 06,Network 06,60609,,,,,,,,,,,,,6-8 REG English/LA
8/21/2024,619595,1,Tchr,49,Regular Teacher,CTU,23391,Alexander Graham School,Graham,School-Based,Network 06,Network 06,60609,,,,,,,,,,,,,PreK-3 REG Gen Ed
8/21/2024,267606,1,Tchr,49,Regular Teacher,CTU,23421,Ariel Community Academy,Ariel Comm,School-Based,Network 09,Network 09,60653,,,,,,,,,,,,,PreK-3 REG Gen Ed
8/21/2024,617980,1,Tchr,49,Regular Teacher,CTU,23421,Ariel Community Academy,Ariel Comm,School-Based,Network 09,Network 09,60653,Arts,,,,,Arts,,,,,,,K-8 REG Music
8/21/2024,624093,1,Tchr,49,Regular Teacher,CTU,23421,Ariel Community Academy,Ariel Comm,School-Based,Network 09,Network 09,60653,PhysEd,,,,,,,PhysEd,,,,,K-8 REG Physical Ed
8/21/2024,622996,1,Tchr,500629,Special Education Teacher,CTU,23421,Ariel Community Academy,Ariel Comm,School-Based,Network 09,Network 09,60653,Spec Ed,Spec Ed,,,,,,,,,,,PreK-3 SPED LBS
8/21/2024,581104,1,Tchr,500629,Special Education Teacher,CTU,23421,Ariel Community Academy,Ariel Comm,School-Based,Network 09,Network 09,60653,Spec Ed,Spec Ed,,,,,,,,,,,"PreK-3 SPED LBS, 4-5 SPED LBS"
8/21/2024,622997,1,Tchr,500629,Special Education Teacher,CTU,23431,Nathanael Greene School,Greene,School-Based,Network 08,Network 08,60609,Spec Ed,Spec Ed,,,,,,,,,,,PreK-3 SPED LBS
8/21/2024,624398,1,Tchr,49,Regular Teacher,CTU,23441,John Gregory School,Gregory,School-Based,Network 05,Network 05,60624,PhysEd,,,,,,,PhysEd,,,,,K-8 REG Physical Ed
8/21/2024,474320,1,Tchr,500629,Special Education Teacher,CTU,23441,John Gregory School,Gregory,School-Based,Network 05,Network 05,60624,Spec Ed,Spec Ed,,,,,,,,,,,4-5 SPED LBS
8/21/2024,615209,0.5,Tchr,600063,Case Manager,CTU,23451,Walter Q Gresham School,Gresham,School-Based,Network 11,Network 11,60620,,,,,,,,,,,,,
8/21/2024,503920,1,Tchr,49,Regular Teacher,CTU,23451,Walter Q Gresham School,Gresham,School-Based,Network 11,Network 11,60620,Math,,,,Math,,,,,,,,6-8 REG Math
8/21/2024,422432,1,Tchr,49,Regular Teacher,CTU,23481,John C Haines School,Haines,School-Based,Network 06,Network 06,60616,,,,,,,,,,,,,"PreK-3 REG Gen Ed, 6-8 REG Gen Ed, 4-5 REG Gen Ed"
8/21/2024,651070,1,Tchr,500629,Special Education Teacher,CTU,23481,John C Haines School,Haines,School-Based,Network 06,Network 06,60616,Spec Ed,Spec Ed,,,,,,,,,,,"PreK-3 SPED LBS, 6-8 SPED LBS, 4-5 SPED LBS"
8/21/2024,524594,1,Tchr,49,Regular Teacher,CTU,23481,John C Haines School,Haines,School-Based,Network 06,Network 06,60616,,,,,,,,,,,,,"6-8 REG SS/History, 6-8 REG Reading"
8/21/2024,621526,1,ESP,463,Teacher Assistant,CTU,23491,Nathan Hale School,Hale,School-Based,Network 10,Network 10,60638,Spec Ed,Spec Ed,,,,,,,,,,,
8/21/2024,621527,1,ESP,463,Teacher Assistant,CTU,23491,Nathan Hale School,Hale,School-Based,Network 10,Network 10,60638,Spec Ed,Spec Ed,,,,,,,,,,,
8/21/2024,674484,0.5,Tchr,500629,Special Education Teacher,CTU,23501,Alexander Hamilton School,Hamilton,School-Based,Network 04,Network 04,60657,Spec Ed,Spec Ed,,,,,,,,,,,4-5 SPED LBS
8/21/2024,599678,1,Tchr,500629,Special Education Teacher,CTU,23511,John H Hamline School,Hamline,School-Based,Network 08,Opp Schools FY19-24,60609,Spec EdEarlyChildhood,Spec Ed,,,,,EarlyChildhood,,,,,,PreK-3 SPED LBS
8/21/2024,623749,1,Tchr,49,Regular Teacher,CTU,23521,Sor Juana Ines de la Cruz ES,Sor Juana,School-Based,Network 08,Network 08,60629,Bilingual,,Bilingual,,,,,,,,,,PreK-3 BIL Spanish
8/21/2024,622999,1,Tchr,500629,Special Education Teacher,CTU,23531,Charles G Hammond School,Hammond,School-Based,Network 07,Network 07,60623,Spec Ed,Spec Ed,,,,,,,,,,,PreK-3 SPED LBS
8/21/2024,652399,0.5,Tchr,600063,Case Manager,CTU,23541,William F Finkl School,Finkl,School-Based,Network 07,Opp Schools FY19-24,60608,,,,,,,,,,,,,
8/21/2024,112576,1,Tchr,990101,School Counselor,CTU,23541,William F Finkl School,Finkl,School-Based,Network 07,Opp Schools FY19-24,60608,Counselor,,,,,,,,Counselor,,,,Professional School Counselor
8/21/2024,263361,1,Tchr,49,Regular Teacher,CTU,23561,Bret Harte School,Harte,School-Based,Network 09,Network 09,60637,Science,,,Science,,,,,,,,,6-8 REG Science
8/21/2024,277206,1,Tchr,49,Regular Teacher,CTU,23561,Bret Harte School,Harte,School-Based,Network 09,Network 09,60637,,,,,,,,,,,,,6-8 REG SS/History
8/21/2024,600653,1,Tchr,500629,Special Education Teacher,CTU,23561,Bret Harte School,Harte,School-Based,Network 09,Network 09,60637,Spec Ed,Spec Ed,,,,,,,,,,,"PreK-3 SPED LBS, 6-8 SPED LBS, 4-5 SPED LBS"
8/21/2024,560344,1,ESP,463,Teacher Assistant,CTU,23561,Bret Harte School,Harte,School-Based,Network 09,Network 09,60637,EarlyChildhood,,,,,,EarlyChildhood,,,,,,
8/21/2024,623002,1,Tchr,500629,Special Education Teacher,CTU,23561,Bret Harte School,Harte,School-Based,Network 09,Network 09,60637,Spec Ed,Spec Ed,,,,,,,,,,,PreK-3 SPED LBS
8/21/2024,611065,0.5,Tchr,600063,Case Manager,CTU,23581,John Harvard Elem Sch of Excel,Harvard,School-Based,Network 11,Network 11,60620,,,,,,,,,,,,,
8/21/2024,620070,1,Tchr,49,Regular Teacher,CTU,23581,John Harvard Elem Sch of Excel,Harvard,School-Based,Network 11,Network 11,60620,,,,,,,,,,,,,6-8 REG SS/History
8/21/2024,620072,1,Tchr,49,Regular Teacher,CTU,23581,John Harvard Elem Sch of Excel,Harvard,School-Based,Network 11,Network 11,60620,PhysEd,,,,,,,PhysEd,,,,,K-8 REG Physical Ed
8/21/2024,620074,1,Tchr,49,Regular Teacher,CTU,23581,John Harvard Elem Sch of Excel,Harvard,School-Based,Network 11,Network 11,60620,WorldLang,,,,,,,,,,,WorldLang,K-8 REG Spanish
8/21/2024,272192,1,Tchr,49,Regular Teacher,CTU,23581,John Harvard Elem Sch of Excel,Harvard,School-Based,Network 11,Network 11,60620,Math,,,,Math,,,,,,,,6-8 REG Math
8/21/2024,600858,1,Tchr,49,Regular Teacher,CTU,23581,John Harvard Elem Sch of Excel,Harvard,School-Based,Network 11,Network 11,60620,Math,,,,Math,,,,,,,,6-8 REG Math
8/21/2024,621008,1,Tchr,500629,Special Education Teacher,CTU,23581,John Harvard Elem Sch of Excel,Harvard,School-Based,Network 11,Network 11,60620,Spec Ed,Spec Ed,,,,,,,,,,,4-5 SPED LBS
8/21/2024,567181,1,Tchr,500629,Special Education Teacher,CTU,23581,John Harvard Elem Sch of Excel,Harvard,School-Based,Network 11,Network 11,60620,Spec Ed,Spec Ed,,,,,,,,,,,PreK-3 SPED LBS
8/21/2024,568627,1,Tchr,500629,Special Education Teacher,CTU,23581,John Harvard Elem Sch of Excel,Harvard,School-Based,Network 11,Network 11,60620,Spec Ed,Spec Ed,,,,,,,,,,,4-5 SPED LBS
8/21/2024,582549,1,Tchr,49,Regular Teacher,CTU,23581,John Harvard Elem Sch of Excel,Harvard,School-Based,Network 11,Network 11,60620,,,,,,,,,,,,,6-8 REG English/LA
8/21/2024,618966,1,Tchr,55,Bilingual Teacher,CTU,23591,Helge A Haugan School,Haugan,School-Based,ISP,ISP,60625,Bilingual,,Bilingual,,,,,,,,,,4-5 BIL Spanish
8/21/2024,609727,1,Tchr,49,Regular Teacher,CTU,23611,Emiliano Zapata Academy,Zapata Acd,School-Based,Network 07,Network 07,60623,,,,,,,,,,,,,4-5 REG Gen Ed
8/21/2024,623004,1,Tchr,500629,Special Education Teacher,CTU,23611,Emiliano Zapata Academy,Zapata Acd,School-Based,Network 07,Network 07,60623,Spec Ed,Spec Ed,,,,,,,,,,,PreK-3 SPED LBS
8/21/2024,619621,1,Tchr,49,Regular Teacher,CTU,23611,Emiliano Zapata Academy,Zapata Acd,School-Based,Network 07,Network 07,60623,,,,,,,,,,,,,PreK-3 REG Gen Ed
8/21/2024,133731,1,Tchr,500629,Special Education Teacher,CTU,23621,Stephen K Hayt School,Hayt,School-Based,Network 02,Network 02,60660,Spec Ed,Spec Ed,,,,,,,,,,,6-8 SPED LBS
8/21/2024,421543,1,Tchr,49,Regular Teacher,CTU,23621,Stephen K Hayt School,Hayt,School-Based,Network 02,Network 02,60660,,,,,,,,,,,,,4-5 REG Gen Ed
8/21/2024,610213,1,Tchr,49,Regular Teacher,CTU,23631,Woodlawn Community,Woodlawn,School-Based,Network 09,Network 09,60637,,,,,,,,,,,,,K-8 REG Reading
8/21/2024,609802,1,Tchr,49,Regular Teacher,CTU,23631,Woodlawn Community,Woodlawn,School-Based,Network 09,Network 09,60637,,,,,,,,,,,,,PreK-3 REG Gen Ed
8/21/2024,143336,1,Tchr,49,Regular Teacher,CTU,23631,Woodlawn Community,Woodlawn,School-Based,Network 09,Network 09,60637,,,,,,,,,,,,,PreK-3 REG Gen Ed
8/21/2024,614032,1,Tchr,49,Regular Teacher,CTU,23641,Wendell Smith School,Smith,School-Based,Network 13,Network 13,60628,Arts,,,,,Arts,,,,,,,K-8 REG Fine Arts
8/21/2024,623796,1,Tchr,49,Regular Teacher,CTU,23641,Wendell Smith School,Smith,School-Based,Network 13,Network 13,60628,Math,,,,Math,,,,,,,,4-5 REG Gen Ed
8/21/2024,623792,1,Tchr,49,Regular Teacher,CTU,23641,Wendell Smith School,Smith,School-Based,Network 13,Network 13,60628,Math,,,,Math,,,,,,,,4-5 REG Gen Ed
8/21/2024,610117,1,Tchr,49,Regular Teacher,CTU,23671,Phoebe Apperson Hearst School,Hearst,School-Based,Network 10,Opp Schools FY19-24,60638,Math,,,,Math,,,,,,,,6-8 REG Math
8/21/2024,615628,1,Tchr,500629,Special Education Teacher,CTU,23671,Phoebe Apperson Hearst School,Hearst,School-Based,Network 10,Opp Schools FY19-24,60638,Spec Ed,Spec Ed,,,,,,,,,,,4-5 SPED LBS
8/21/2024,535791,1,Tchr,500629,Special Education Teacher,CTU,23671,Phoebe Apperson Hearst School,Hearst,School-Based,Network 10,Opp Schools FY19-24,60638,Spec Ed,Spec Ed,,,,,,,,,,,PreK-3 SPED LBS
8/21/2024,613835,1,Tchr,49,Regular Teacher,CTU,23711,Helen M Hefferan School,Hefferan,School-Based,Network 05,Network 05,60624,Math,,,,Math,,,,,,,,6-8 REG Math
8/21/2024,621357,0.5,Tchr,55,Bilingual Teacher,CTU,23711,Helen M Hefferan School,Hefferan,School-Based,Network 05,Network 05,60624,Bilingual,,Bilingual,,,,,,,,,,K-8 BIL ESL
8/21/2024,615359,1,Tchr,49,Regular Teacher,CTU,23711,Helen M Hefferan School,Hefferan,School-Based,Network 05,Network 05,60624,,,,,,,,,,,,,PreK-3 REG Gen Ed
8/21/2024,595308,0.5,Tchr,55,Bilingual Teacher,CTU,23721,Charles R Henderson School,Henderson,School-Based,Network 08,Network 08,60636,Bilingual,,Bilingual,,,,,,,,,,K-8 BIL ESL
8/21/2024,624527,0.5,Tchr,49,Regular Teacher,CTU,23721,Charles R Henderson School,Henderson,School-Based,Network 08,Network 08,60636,,,,,,,,,,,,,PreK-3 REG Gen Ed
8/21/2024,663377,0.5,Tchr,55,Bilingual Teacher,CTU,23721,Charles R Henderson School,Henderson,School-Based,Network 08,Network 08,60636,Bilingual,,Bilingual,,,,,,,,,,K-8 BIL ESL
8/21/2024,624256,1,Tchr,49,Regular Teacher,CTU,23721,Charles R Henderson School,Henderson,School-Based,Network 08,Network 08,60636,,,,,,,,,,,,,PreK-3 REG Gen Ed
8/21/2024,582821,1,Tchr,49,Regular Teacher,CTU,23721,Charles R Henderson School,Henderson,School-Based,Network 08,Network 08,60636,,,,,,,,,,,,,4-5 REG Gen Ed
8/21/2024,619756,1,Tchr,49,Regular Teacher,CTU,23721,Charles R Henderson School,Henderson,School-Based,Network 08,Network 08,60636,Arts,,,,,Arts,,,,,,,K-8 REG Fine Arts
8/21/2024,596587,1,Tchr,55,Bilingual Teacher,CTU,23731,Patrick Henry School,Henry,School-Based,Network 01,Network 01,60618,Bilingual,,Bilingual,,,,,,,,,,PreK-3 BIL Spanish
8/21/2024,613784,1,Tchr,49,Regular Teacher,CTU,23771,Theodore Herzl School,Herzl,School-Based,Network 07,Network 07,60623,,,,,,,,,,,,,6-8 REG English/LA
8/21/2024,604189,0.5,Tchr,600063,Case Manager,CTU,23771,Theodore Herzl School,Herzl,School-Based,Network 07,Network 07,60623,,,,,,,,,,,,,
8/21/2024,472592,1,Tchr,49,Regular Teacher,CTU,23771,Theodore Herzl School,Herzl,School-Based,Network 07,Network 07,60623,EarlyChildhood,,,,,,EarlyChildhood,,,,,,PreK-3 REG Gen Ed
8/21/2024,620753,1,Tchr,500629,Special Education Teacher,CTU,23791,Agustin Lara Academy,Lara Acdmy,School-Based,ISP,ISP,60609,Spec Ed,Spec Ed,,,,,,,,,,,4-5 SPED LBS
8/21/2024,624885,0.5,Tchr,600063,Case Manager,CTU,23801,William G Hibbard School,Hibbard,School-Based,Network 01,Network 01,60625,,,,,,,,,,,,,
8/21/2024,537513,1,Tchr,49,Regular Teacher,CTU,23831,Oliver Wendell Holmes School,Holmes,School-Based,Network 08,Network 08,60621,Arts,,,,,Arts,,,,,,,K-8 REG Music
8/21/2024,601007,1,Tchr,49,Regular Teacher,CTU,23831,Oliver Wendell Holmes School,Holmes,School-Based,Network 08,Network 08,60621,,,,,,,,,,,,,PreK-3 REG Gen Ed
8/21/2024,619143,1,Tchr,49,Regular Teacher,CTU,23831,Oliver Wendell Holmes School,Holmes,School-Based,Network 08,Network 08,60621,,,,,,,,,,,,,K-8 REG Computer Ed
8/21/2024,492898,1,Tchr,49,Regular Teacher,CTU,23851,Julia Ward Howe School,Howe,School-Based,Network 03,Network 03,60644,,,,,,,,,,,,,4-5 REG Gen Ed
8/21/2024,621135,0.5,Tchr,600063,Case Manager,CTU,23851,Julia Ward Howe School,Howe,School-Based,Network 03,Network 03,60644,,,,,,,,,,,,,
8/21/2024,130000,1,Tchr,49,Regular Teacher,CTU,23891,Countee Cullen School,Cullen,School-Based,Network 13,Network 13,60628,,,,,,,,,,,,,6-8 REG English/LA
8/21/2024,619419,1,Tchr,49,Regular Teacher,CTU,23891,Countee Cullen School,Cullen,School-Based,Network 13,Network 13,60628,Arts,,,,,Arts,,,,,,,K-8 REG Fine Arts
8/21/2024,619428,1,Tchr,49,Regular Teacher,CTU,23891,Countee Cullen School,Cullen,School-Based,Network 13,Network 13,60628,WorldLang,,,,,,,,,,,WorldLang,K-8 REG Spanish
8/21/2024,623986,1,Tchr,49,Regular Teacher,CTU,23901,Charles Evans Hughes School,Hughes C E,School-Based,Network 07,Opp Schools FY19-24,60623,,,,,,,,,,,,,6-8 REG SS/History
8/21/2024,114239,1,Tchr,49,Regular Teacher,CTU,23901,Charles Evans Hughes School,Hughes C E,School-Based,Network 07,Opp Schools FY19-24,60623,Math,,,,Math,,,,,,,,"6-8 REG English/LA, 6-8 REG Math"
8/21/2024,483037,1,Tchr,49,Regular Teacher,CTU,23901,Charles Evans Hughes School,Hughes C E,School-Based,Network 07,Opp Schools FY19-24,60623,EarlyChildhood,,,,,,EarlyChildhood,,,,,,PreK-3 REG Gen Ed
8/21/2024,615153,1,Tchr,49,Regular Teacher,CTU,23901,Charles Evans Hughes School,Hughes C E,School-Based,Network 07,Opp Schools FY19-24,60623,,,,,,,,,,,,,PreK-3 REG Gen Ed
8/21/2024,623981,1,Tchr,49,Regular Teacher,CTU,23901,Charles Evans Hughes School,Hughes C E,School-Based,Network 07,Opp Schools FY19-24,60623,Arts,,,,,Arts,,,,,,,K-8 REG Music
