PointInTimeDt,Pos #,JobCd,Job Title,FTE,ClsInd,RegTmp,Union,Dept ID,Department,Dept,DeptType,Network,AdjStatus,SpecEd,Bilingual,Science,Math,Arts,EarlyChild,PhysEd,Counselor,Clinician,Library,WorldLang
9/9/2024,624925,000478,Teacher Assistant Bilingual,1,ESP,Reg,CTU,11540,Ofc Multicultural/Lingual CW,OMME CW,CO/CW,,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,624930,000478,Teacher Assistant Bilingual,1,ESP,Reg,CTU,11540,Ofc Multicultural/Lingual CW,OMME CW,CO/CW,,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,605527,600063,Case Manager,1,Tchr,Reg,CTU,11672,Ofc Students w/Disab-Asmt&Asgn,OSD-A&A,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,133065,990100,Teacher-Citywide,1,Tchr,Reg,CTU,11672,Ofc Students w/Disab-Asmt&Asgn,OSD-A&A,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,452199,990100,Teacher-Citywide,1,Tchr,Reg,CTU,11672,Ofc Students w/Disab-Asmt&Asgn,OSD-A&A,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,134597,990100,Teacher-Citywide,1,Tchr,Reg,CTU,11672,Ofc Students w/Disab-Asmt&Asgn,OSD-A&A,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,211455,989100,Teacher-Speech Pathologist,1,Tchr,Reg,CTU,11672,Ofc Students w/Disab-Asmt&Asgn,OSD-A&A,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,605526,600063,Case Manager,1,Tchr,Reg,CTU,11672,Ofc Students w/Disab-Asmt&Asgn,OSD-A&A,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,501403,990100,Teacher-Citywide,1,Tchr,Reg,CTU,11673,Ofc Students w/Disab-Srvc Del,OSD-SrvDel,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,139953,990100,Teacher-Citywide,1,Tchr,Reg,CTU,11673,Ofc Students w/Disab-Srvc Del,OSD-SrvDel,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,139547,990100,Teacher-Citywide,1,Tchr,Reg,CTU,11673,Ofc Students w/Disab-Srvc Del,OSD-SrvDel,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,130456,990100,Teacher-Citywide,1,Tchr,Reg,CTU,11673,Ofc Students w/Disab-Srvc Del,OSD-SrvDel,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,428486,990100,Teacher-Citywide,1,Tchr,Reg,CTU,11673,Ofc Students w/Disab-Srvc Del,OSD-SrvDel,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,136112,990100,Teacher-Citywide,1,Tchr,Reg,CTU,11673,Ofc Students w/Disab-Srvc Del,OSD-SrvDel,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,139819,990100,Teacher-Citywide,1,Tchr,Reg,CTU,11673,Ofc Students w/Disab-Srvc Del,OSD-SrvDel,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,665309,990100,Teacher-Citywide,0.5,Tchr,Reg,CTU,11673,Ofc Students w/Disab-Srvc Del,OSD-SrvDel,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,116712,990100,Teacher-Citywide,1,Tchr,Reg,CTU,11673,Ofc Students w/Disab-Srvc Del,OSD-SrvDel,CO/CW,,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,139337,990100,Teacher-Citywide,1,Tchr,Reg,CTU,11673,Ofc Students w/Disab-Srvc Del,OSD-SrvDel,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,427497,990100,Teacher-Citywide,1,Tchr,Reg,CTU,11673,Ofc Students w/Disab-Srvc Del,OSD-SrvDel,CO/CW,,AdjVact,,,,,,,PhysEd,,,,
9/9/2024,139678,990100,Teacher-Citywide,1,Tchr,Reg,CTU,11673,Ofc Students w/Disab-Srvc Del,OSD-SrvDel,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,605552,990100,Teacher-Citywide,1,Tchr,Reg,CTU,11673,Ofc Students w/Disab-Srvc Del,OSD-SrvDel,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,248342,986000,School Psychologist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,Clinician,,
9/9/2024,673916,989100,Teacher-Speech Pathologist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,604305,984100,School Social Worker,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,Bilingual,,,,,,,,,
9/9/2024,673906,989100,Teacher-Speech Pathologist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,673919,989100,Teacher-Speech Pathologist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,673911,989100,Teacher-Speech Pathologist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,673905,989100,Teacher-Speech Pathologist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,211824,989100,Teacher-Speech Pathologist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,673939,989200,Occupational Therapist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,673941,989200,Occupational Therapist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,673945,989200,Occupational Therapist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,569580,986000,School Psychologist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,211536,989100,Teacher-Speech Pathologist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,673940,989200,Occupational Therapist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,136773,000049,Regular Teacher,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,560434,984100,School Social Worker,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,560440,984100,School Social Worker,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,113893,986000,School Psychologist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,113851,986000,School Psychologist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,Clinician,,
9/9/2024,673944,989200,Occupational Therapist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,211468,989100,Teacher-Speech Pathologist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,212089,989100,Teacher-Speech Pathologist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,136662,986000,School Psychologist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,673927,989100,Teacher-Speech Pathologist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,673937,989200,Occupational Therapist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,673947,989200,Occupational Therapist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,673926,989100,Teacher-Speech Pathologist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,673942,989200,Occupational Therapist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,673921,989100,Teacher-Speech Pathologist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,569392,984100,School Social Worker,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,673923,989100,Teacher-Speech Pathologist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,115981,000049,Regular Teacher,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,143050,986000,School Psychologist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,213830,986000,School Psychologist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,211717,989100,Teacher-Speech Pathologist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,Science,,,,,,,,
9/9/2024,673938,989200,Occupational Therapist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,560467,984100,School Social Worker,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,673930,989200,Occupational Therapist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,673920,989100,Teacher-Speech Pathologist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,560420,984100,School Social Worker,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,125558,986000,School Psychologist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,618487,989100,Teacher-Speech Pathologist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,569576,986000,School Psychologist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,673924,989100,Teacher-Speech Pathologist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,212053,989100,Teacher-Speech Pathologist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,212187,989100,Teacher-Speech Pathologist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,EarlyChildhood,,,,,
9/9/2024,426554,986000,School Psychologist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,673915,989100,Teacher-Speech Pathologist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,673928,989200,Occupational Therapist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,212012,989100,Teacher-Speech Pathologist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,119835,986000,School Psychologist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,Arts,,,,,,
9/9/2024,126509,984100,School Social Worker,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,112641,986000,School Psychologist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,211754,989100,Teacher-Speech Pathologist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,EarlyChildhood,,,,,
9/9/2024,612841,984100,School Social Worker,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,Bilingual,,,,,,,,,
9/9/2024,120080,986000,School Psychologist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,673943,989200,Occupational Therapist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,605567,984100,School Social Worker,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,211716,989100,Teacher-Speech Pathologist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,EarlyChildhood,,,,,
9/9/2024,673946,989200,Occupational Therapist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,117973,984100,School Social Worker,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,112464,986000,School Psychologist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,Math,,,,,,,
9/9/2024,612837,984100,School Social Worker,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,Science,,,,,,,,
9/9/2024,375193,986000,School Psychologist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,113896,986000,School Psychologist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,560339,984100,School Social Worker,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,211818,989100,Teacher-Speech Pathologist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,618424,984100,School Social Worker,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,Math,,,,,,,
9/9/2024,673932,989200,Occupational Therapist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,206785,984100,School Social Worker,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,618452,984100,School Social Worker,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,618491,989100,Teacher-Speech Pathologist,1,Tchr,Reg,CTU,11675,Ofc Students w/Disab-RSP,OSD-RSP,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,546088,000049,Regular Teacher,1,Tchr,Reg,CTU,13727,CW - Early College and Career,CW Erly Co,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,161736,003150,Audio And Vision Screen Tech,1,ESP,Reg,CTU,14050,Ofc of Student Hlth & Wellness,OfcStudHW,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,167405,003150,Audio And Vision Screen Tech,1,ESP,Reg,CTU,14050,Ofc of Student Hlth & Wellness,OfcStudHW,CO/CW,,AdjVact,,,,,Arts,,,,,,
9/9/2024,612935,003618,Health Service Nurse,1,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,557569,003618,Health Service Nurse,1,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,,,Arts,,,,,,
9/9/2024,569352,003620,Hospital Licensed Prac Nurse,1,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,645873,003619,Part-Time Health Service Nurse,0.5,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,612937,003618,Health Service Nurse,1,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,480587,003618,Health Service Nurse,1,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,475331,003618,Health Service Nurse,1,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,645869,003621,Part-Time Hosp Lic Prac Nurse,0.5,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,516409,003620,Hospital Licensed Prac Nurse,1,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,,,,,PhysEd,,,,
9/9/2024,516410,003620,Hospital Licensed Prac Nurse,1,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,,Math,,,,,,,
9/9/2024,645876,003619,Part-Time Health Service Nurse,0.5,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,645871,003619,Part-Time Health Service Nurse,0.5,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,612913,003618,Health Service Nurse,1,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,552245,003618,Health Service Nurse,1,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,612887,003618,Health Service Nurse,1,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,,,,,,,Clinician,,
9/9/2024,162171,003618,Health Service Nurse,1,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,612942,003620,Hospital Licensed Prac Nurse,1,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,645879,003619,Part-Time Health Service Nurse,0.5,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,612893,003618,Health Service Nurse,1,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,667055,986900,School Nurse,1,Tchr,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,667374,986900,School Nurse,1,Tchr,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,667401,986900,School Nurse,1,Tchr,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,562385,003620,Hospital Licensed Prac Nurse,1,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,562701,003618,Health Service Nurse,1,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,631233,003620,Hospital Licensed Prac Nurse,1,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,645872,003619,Part-Time Health Service Nurse,0.5,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,667054,986900,School Nurse,1,Tchr,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,576786,003618,Health Service Nurse,1,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,576787,003618,Health Service Nurse,1,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,Science,,,,,,,,
9/9/2024,576788,003618,Health Service Nurse,1,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,645820,003621,Part-Time Hosp Lic Prac Nurse,0.5,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,645821,003621,Part-Time Hosp Lic Prac Nurse,0.5,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,631238,003620,Hospital Licensed Prac Nurse,1,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,645865,003621,Part-Time Hosp Lic Prac Nurse,0.5,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,645866,003621,Part-Time Hosp Lic Prac Nurse,0.5,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,645868,003621,Part-Time Hosp Lic Prac Nurse,0.5,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,574734,003620,Hospital Licensed Prac Nurse,1,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,Bilingual,,,,,,,,,
9/9/2024,162403,003620,Hospital Licensed Prac Nurse,1,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,,,,,PhysEd,,,,
9/9/2024,569356,003620,Hospital Licensed Prac Nurse,1,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,Science,,,,,,,,
9/9/2024,600558,003618,Health Service Nurse,1,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,,,Arts,,,,,,
9/9/2024,643972,003618,Health Service Nurse,1,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,578570,003620,Hospital Licensed Prac Nurse,1,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,645874,003621,Part-Time Hosp Lic Prac Nurse,0.5,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,152980,003618,Health Service Nurse,1,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,550261,003620,Hospital Licensed Prac Nurse,1,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,Spec Ed,,,,,,,,,,
9/9/2024,646155,003618,Health Service Nurse,1,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,605660,003618,Health Service Nurse,1,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,Bilingual,,,,,,,,,
9/9/2024,612894,003618,Health Service Nurse,1,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,612896,003618,Health Service Nurse,1,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,153047,003618,Health Service Nurse,1,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,646168,003620,Hospital Licensed Prac Nurse,1,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,645863,003619,Part-Time Health Service Nurse,0.5,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,136445,986900,School Nurse,1,Tchr,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,645870,003621,Part-Time Hosp Lic Prac Nurse,0.5,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,,,,,,,,,,,
9/9/2024,168182,003618,Health Service Nurse,1,ESP,Reg,CTU,14051,CW Ofc Student Hlth & Wellness,CWStudHW,CO/CW,,AdjVact,Spec Ed,,,,,EarlyChildhood,,,,,
